ID	Cat	Site_ID	AKB	E_coord	N_coord	CK	StoneWalls	Pithoi	Мillstones	Area_daa	SiteOffsite	Type	Relative	Absolute	Кат	Полеви	АКБ	X	Y	СК	Зидове	Питоси	Хромели	дка	Вид	Абсолютна	Област	Община	Землище	Топоним	Експедиция	Година_на_регистрация	Начин_на_добиване_на_данните	Начин_на_локализация_и_достоверност_на_координатите	Релативна	Пра.	Палео.	Нео.	РНео.	СНео.	КНео.	Х	РХ	КХ	БЕ	РБЕ	РБЕ1	РБЕ2	РБЕ3	СБЕ	КБЕ	ЖЕ	РЖЕ	РЖЕ1	РЖЕ2	КЖЕ	КЖЕ1	КЖЕ2	А	К	Ел.	РЕл.	КЕл.	РЕ	КА	КРЕ	РВ	Ср.	РСр.	ЗСр.	КСр.	ПБЦ	ВБЦ	Възраждане	Неопр.	Н.в.	Хипсометрия	Експозиция_код	Експозиция	Наклон	СР2201	СР2202	СР2203	СР2204	СР2205	СР2206	СР2207	СР2208	СР2209	СР2210	СР2211	СР2212	СР2022	Форми_релеф_код	Форми_релефа	Параметри_релеф_код	Параметри_релеф	Почви_код	Почви	Възраст_скали_код	Възраст_скали	Литология_скали_код	Литология_скали	Разстояние_Тунджа_3D	Разстояние_Тунджа_2D	Разстояние_Севтополис_3D	Разстояние_Севтополис_2D	Разстояние_извори_3D	Разстояние_извори_2D	Разстояние_реки_3D	Разстояние_реки_2D	PREHIST	PALEO	NEO	EarlyNEO	MidNEO	LateNEO	CHALCO	EarlyCHALCO	LateCHALCO	BA	EBA	EBA1	EBA2	EBA3	MBA	LBA	IA	EIA	EIA1	EIA2	LIA	LIA1	LIA2	ANTIQ	CLASSICAL	HELLEN	EarlyHELLEN	LateHELLEN	RP	LA	LRP	EByz	MA	EMA	HMA	LMA	1BK	2BK	Renaissance	UNIDENT.	Elevation	Aspect	Slope	ASR2201	ASR2202	ASR2203	ASR2204	ASR2205	ASR2206	ASR2207	ASR2208	ASR2209	ASR2210	ASR2211	ASR2212	ASR2022	Geomorphon	Paramscale	Soils	GeoSeries	GeoLitho	TonsBank3D	TonsBanks2D	Seuto3D	Seuto2D	Spring3D	Spring2D	Rivers3D	Rivers2D
556	209	6024	10006006	25,223544000	42,617151000	y	y	NA	NA	NA	Site	Sanctuary	Ел. (?); РЕ; КРЕ; РВ (?)	–; ΙΙ – кр. IV/ нач. V (?)	209	6024	10006006	25,223544000	42,617151000	да	да	нд	нд	нд	Светилище	–; ΙΙ – кр. IV/ нач. V (?)	Стара Загора	Павел баня	Виден	Виден	Павел баня, пролет 2018	2018	Теренни издирвания	Посетен на терен и точно поставени координати	Ел. (?); РЕ; КРЕ; РВ (?)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	2	0	0	0	0	0	0	0	0	401	Хълмист	7	ЮЗ	1	28114	46708	92655	133306	172274	179676	178916	150183	105785	59936	31429	22063	1201045	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	980	977	6591	6569	291	291	71	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	2	0	0	0	0	0	0	0	0	401	7	1	28114	46708	92655	133306	172274	179676	178916	150183	105785	59936	31429	22063	1201045	1	1	3	15	1	980	977	6591	6569	291	291	71	71
100	1228		2300120	25,527870000	42,416533000	y	y	NA	NA	NA		Fortress	КА		1228		2300120	25,527870000	42,416533000	да	да	нд	нд	нд	Крепост		Стара Загора	Стара Загора	Малка Верея	Калето			АКБ картон	Топографска карта М 1:5000 и координатите посочени в АКБ картона	КА	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	401	Хълмист	2	С	15	17248	32315	72377	114003	156156	166441	163935	131236	85075	43022	19833	12929	1014570	3	Било	5	Изпъкнал	4	Канелени	2	Седиментни (горна креда)	1	Седиментни	14077	13872	28839	28636	7764	7579	334	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	401	2	15	17248	32315	72377	114003	156156	166441	163935	131236	85075	43022	19833	12929	1014570	3	5	4	2	1	14077	13872	28839	28636	7764	7579	334	247
219	678	3055	5510180	25,284350960	42,582339020	n	n	NA	y	NA	Site	Settlement	КХ; РЖЕ (I ?)		678	3055	5510180	25,284350960	42,582339020	не	не	нд	да	нд	Селище		Стара Загора	Казанлък	Горно Черковище	Карабеглик	Казанлък 2009	2009	Теренни издирвания	Посетен на терен и точно поставени координати	КХ; РЖЕ (I ?)	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	Хълмист	4	И	1	27830	46342	92165	132887	171986	179479	178670	149791	105296	59511	31127	21822	1196907	1	Равен	1	Равен	9	Псевдоподзолисти	12	Интрузивни магмени (горен палеозой)	3	Интрузивни магмени	3790	3735	4085	4023	333	328	147	147	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	4	1	27830	46342	92165	132887	171986	179479	178670	149791	105296	59511	31127	21822	1196907	1	1	9	12	3	3790	3735	4085	4023	333	328	147	147
174	1808	2034	5510249	25,341802680	42,642993810	n	n	NA	NA	NA	Site	Mound	Неопр.		1808	2034	5510249	25,341802680	42,642993810	не	не	нд	нд	нд	Могила		Стара Загора	Казанлък	Хаджидимитрово		Казанлък 2010	2010	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	401	Хълмист	6	Ю	1	28184	46800	92782	133423	172369	179752	179003	150297	105913	60044	31504	22122	1202192	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	3618	3605	4057	4032	664	663	252	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	401	6	1	28184	46800	92782	133423	172369	179752	179003	150297	105913	60044	31504	22122	1202192	1	1	3	15	1	3618	3605	4057	4032	664	663	252	250
174	1808	2034	5510249	25,341802680	42,642993810	n	n	NA	NA	NA	Site	Unident.	Пра.		1808	2034	5510249	25,341802680	42,642993810	не	не	нд	нд	нд	Неопр.		Стара Загора	Казанлък	Хаджидимитрово		Казанлък 2010	2010	Теренни издирвания	Посетен на терен и точно поставени координати	Пра.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	Хълмист	6	Ю	1	28184	46800	92782	133423	172369	179752	179003	150297	105913	60044	31504	22122	1202192	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	3618	3605	4057	4032	664	663	252	250	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	6	1	28184	46800	92782	133423	172369	179752	179003	150297	105913	60044	31504	22122	1202192	1	1	3	15	1	3618	3605	4057	4032	664	663	252	250
42	888	1048	5510243	25,295731210	42,626190140	NA	NA	NA	NA	NA	Site	Mound	Неопр.		888	1048	5510243	25,295731210	42,626190140	нд	нд	нд	нд	нд	Могила		Стара Загора	Казанлък	Дунавци		Казанлък 2009	1974	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	401	Хълмист	3	СИ	6	24662	42195	86446	127644	167881	176277	174937	144732	99504	54660	27753	19147	1145838	6	Склон	1	Равен	13	Смолници	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	883	843	1252	1211	894	873	389	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	401	3	6	24662	42195	86446	127644	167881	176277	174937	144732	99504	54660	27753	19147	1145838	6	1	13	15	1	883	843	1252	1211	894	873	389	373
110	895			25,282813000	42,638924000	NA	NA	NA	NA	NA		Sanctuary/ settlement?	А		895			25,282813000	42,638924000	нд	нд	нд	нд	нд	Светилище/ селище?		Стара Загора	Казанлък	Дунавци	Мезаркуру/ Мезаркурия/ Мезарлъка			Литературни данни	Име на местността и описание в посочените публикации	А	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	Хълмист	9	СЗ	1	26840	45057	90428	131349	170860	178653	177670	148332	103550	58015	30074	20984	1181812	1	Равен	1	Равен	13	Смолници	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	1791	1778	3003	2975	783	776	355	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	9	1	26840	45057	90428	131349	170860	178653	177670	148332	103550	58015	30074	20984	1181812	1	1	13	15	1	1791	1778	3003	2975	783	776	355	351
1	839	1000	5510216	25,244189300	42,628486140	NA	NA	NA	NA	NA	Site	Mound	Неопр.		839	1000	5510216	25,244189300	42,628486140	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Долно Сахране	Под могилите	Казанлък 2009	2009	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	402	Хълмист	5	ЮИ	1	28091	46679	92619	133281	172267	179679	178915	150162	105750	59903	31405	22043	1200795	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	1128	1126	5062	5056	870	869	426	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	402	5	1	28091	46679	92619	133281	172267	179679	178915	150162	105750	59903	31405	22043	1200795	1	1	3	15	1	1128	1126	5062	5056	870	869	426	423
387	706	4061	5510075	25,304663330	42,580541670	NA	NA	NA	NA	NA	Site	Mound	Неопр.		706	4061	5510075	25,304663330	42,580541670	нд	нд	нд	нд	нд	Могила		Стара Загора	Казанлък	Горно Черковище		Казанлък 2009	2009	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	402	Хълмист	8	З	6	28461	47137	93170	133649	172361	179622	178935	150457	106275	60423	31795	22360	1204644	6	Склон	1	Равен	7	Ненаситени регосоли	12	Интрузивни магмени (горен палеозой)	3	Интрузивни магмени	3474	3433	3872	3832	397	370	247	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	402	8	6	28461	47137	93170	133649	172361	179622	178935	150457	106275	60423	31795	22360	1204644	6	1	7	12	3	3474	3433	3872	3832	397	370	247	239
116	1380			25,217534000	42,597921000	NA	NA	NA	NA	NA		Settlement	А		1380			25,217534000	42,597921000	нд	нд	нд	нд	нд	Селище		Стара Загора	Павел баня	Павел баня	Дренакът			Литературни данни	Име на местността и описание в посочената публикация	А	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	Хълмист	3	СИ	2	26934	45174	90572	131455	170906	178663	177700	148423	103690	58147	30173	21064	1182901	1	Равен	1	Равен	13	Смолници	12	Интрузивни магмени (горен палеозой)	3	Интрузивни магмени	946	941	7392	7355	105	104	303	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	3	2	26934	45174	90572	131455	170906	178663	177700	148423	103690	58147	30173	21064	1182901	1	1	13	12	3	946	941	7392	7355	105	104	303	302
154	890	2010	5510195	25,294542770	42,645440560	NA	NA	NA	NA	NA	Site	Unident.	ЖЕ		890	2010	5510195	25,294542770	42,645440560	нд	нд	нд	нд	нд	Неопр.		Стара Загора	Казанлък	Дунавци	Алатлъкът	Казанлък 2009	2009	Теренни издирвания	Посетен на терен и точно поставени координати	ЖЕ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	Хълмист	1	Равен терен	1	27838	46352	92182	132905	172008	179501	178690	149811	105313	59523	31135	21828	1197087	1	Равен	1	Равен	13	Смолници	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	2832	2814	3175	3168	963	961	245	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	1	1	27838	46352	92182	132905	172008	179501	178690	149811	105313	59523	31135	21828	1197087	1	1	13	15	1	2832	2814	3175	3168	963	961	245	244
176	1171	2041	5510254	25,359819330	42,642267670	NA	NA	NA	NA	NA	Site	Mound	Неопр.		1171	2041	5510254	25,359819330	42,642267670	нд	нд	нд	нд	нд	Могила		Стара Загора	Казанлък	Крън	Сливките	Казанлък 2010	2010	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	402	Хълмист	5	ЮИ	1	28315	46969	93010	133626	172518	179863	179136	150489	106143	60241	31643	22233	1204186	1	Равен	1	Равен	13	Смолници	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	4597	4585	5169	5152	1199	1198	74	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	402	5	1	28315	46969	93010	133626	172518	179863	179136	150489	106143	60241	31643	22233	1204186	1	1	13	15	1	4597	4585	5169	5152	1199	1198	74	73
474	739	4177	10002018	25,280596000	42,581050000	NA	NA	NA	NA	NA	Site	Mound	Неопр.		739	4177	10002018	25,280596000	42,581050000	нд	нд	нд	нд	нд	Могила		Стара Загора	Казанлък	Горно Черковище	Карапеглик	Казанлък 2013	2013	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	403	Хълмист	5	ЮИ	3	28679	47430	93603	134096	172786	180005	179348	150913	106725	60772	32027	22542	1208926	8	Основа на склон	1	Равен	9	Псевдоподзолисти	12	Интрузивни магмени (горен палеозой)	3	Интрузивни магмени	4018	3971	4358	4290	323	315	279	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	403	5	3	28679	47430	93603	134096	172786	180005	179348	150913	106725	60772	32027	22542	1208926	8	1	9	12	3	4018	3971	4358	4290	323	315	279	277
569	1378	6037	10006016	25,205639000	42,615442000	NA	NA	NA	NA	NA	Site	Settlement	Ср.		1378	6037	10006016	25,205639000	42,615442000	нд	нд	нд	нд	нд	Селище		Стара Загора	Павел баня	Павел баня		Павел баня, пролет 2018	2018	Теренни издирвания	Посетен на терен и точно поставени координати	Ср.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	403	Хълмист	6	Ю	3	29290	48221	94670	135033	173461	180491	179942	151796	107795	61692	32677	23059	1218127	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	1072	1071	8055	8038	454	448	453	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	403	6	3	29290	48221	94670	135033	173461	180491	179942	151796	107795	61692	32677	23059	1218127	1	1	3	15	1	1072	1071	8055	8038	454	448	453	451
964	1144	4127	10000685	25,330978060	42,641127220	n	n	NA	NA	NA	Site	Settlement	РЖЕ; КЖЕ		1144	4127	10000685	25,330978060	42,641127220	не	не	нд	нд	нд	Селище		Стара Загора	Казанлък	Копринка		Казанлък 2011	2011	Теренни издирвания	Посетен на терен и точно поставени координати	РЖЕ; КЖЕ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	Хълмист	5	ЮИ	2	28234	46862	92863	133493	172417	179787	179046	150362	105994	60116	31556	22164	1202892	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	2967	2945	3309	3283	228	224	265	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	5	2	28234	46862	92863	133493	172417	179787	179046	150362	105994	60116	31556	22164	1202892	1	1	3	15	1	2967	2945	3309	3283	228	224	265	262
376	1125	4027	5510158	25,335770100	42,615965660	NA	NA	NA	NA	NA	Site	Mound	Неопр.		1125	4027	5510158	25,335770100	42,615965660	нд	нд	нд	нд	нд	Могила		Стара Загора	Казанлък	Копринка	Лалюва поляна	Казанлък 2009	2009	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	403	Хълмист	5	ЮИ	3	29225	48138	94561	134944	173409	180464	179902	151717	107687	61596	32608	23004	1217254	5	Седловина	1	Равен	1	Алувиално-ливадни	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	1236	1205	2367	2355	198	194	677	652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	403	5	3	29225	48138	94561	134944	173409	180464	179902	151717	107687	61596	32608	23004	1217254	5	1	1	15	1	1236	1205	2367	2355	198	194	677	652
129	1381			25,215021000	42,599113000	NA	NA	NA	NA	NA		Mound	Неопр.		1381			25,215021000	42,599113000	нд	нд	нд	нд	нд	Могила		Стара Загора	Павел баня	Павел баня	Дренака			Литературни данни	Описание в посочената публикация; аерофото изображение от 1944 г.	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	403	Хълмист	3	СИ	2	26432	44524	89696	130690	170359	178273	177221	147701	102812	57391	29640	20639	1175376	1	Равен	1	Равен	13	Смолници	12	Интрузивни магмени (горен палеозой)	3	Интрузивни магмени	721	718	7549	7519	115	112	137	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	403	3	2	26432	44524	89696	130690	170359	178273	177221	147701	102812	57391	29640	20639	1175376	1	1	13	12	3	721	718	7549	7519	115	112	137	136
131	304			25,256289000	42,885986000	NA	NA	NA	NA	NA		Road	Неопр.		304			25,256289000	42,885986000	нд	нд	нд	нд	нд	Път		Габрово	Габрово	Гарван	Друма			Топонимия	Кадастрална карта	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	403	Хълмист	9	СЗ	6	25959	43846	88594	129385	168924	176878	175781	146314	101624	56569	29126	20242	1163242	5	Седловина	5	Изпъкнал	12	Сиви горски	1	Седиментни (долна креда)	1	Седиментни	29531	28962	30544	30025	7319	7004	282	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	403	9	6	25959	43846	88594	129385	168924	176878	175781	146314	101624	56569	29126	20242	1163242	5	5	12	1	1	29531	28962	30544	30025	7319	7004	282	260
471	736	4174	10002019	25,281040000	42,581309000	NA	NA	NA	NA	NA	Site	Mound	Неопр.		736	4174	10002019	25,281040000	42,581309000	нд	нд	нд	нд	нд	Могила		Стара Загора	Казанлък	Горно Черковище	Карапеглик	Казанлък 2013	2013	Теренни издирвания	Посетен на терен и точно поставени координати	Неопр.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	404	Хълмист	5	ЮИ	3	29543	48538	95063	135323	173591	180528	180028	152047	108176	62054	32944	23276	1221109	8	Основа на склон	1	Равен	9	Псевдоподзолисти	12	Интрузивни магмени (горен палеозой)	3	Интрузивни магмени	3979	3931	4311	4247	292	285	277	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	404	5	3	29543	48538	95063	135323	173591	180528	180028	152047	108176	62054	32944	23276	1221109	8	1	9	12	3	3979	3931	4311	4247	292	285	277	274
146	1045			25,392268000	42,643652000	NA	NA	NA	NA	NA	Offsite	Find	РЕл.; КЕл.	250 – 100 г. пр. Хр.	1045			25,392268000	42,643652000	нд	нд	нд	нд	нд	Находка	250 – 100 г. пр. Хр.	Стара Загора	Казанлък	Казанлък				Литературни данни	Приблизително – по описание в посочената публикация	РЕл.; КЕл.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	404	Хълмист	6	Ю	1	28418	47100	93178	133760	172595	179904	179197	150609	106308	60391	31752	22320	1205531	1	Равен	1	Равен	3	Делувиални	15	Алувиални и пролувиални отложения (кватернер)	1	Седиментни	5609	5607	7610	7600	1261	1259	64	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	404	6	1	28418	47100	93178	133760	172595	179904	179197	150609	106308	60391	31752	22320	1205531	1	1	3	15	1	5609	5607	7610	7600	1261	1259	64	63
